feature,x,ale
AC_CLEAN,0.0,0.07339609483960949
AC_CLEAN,5.1375,0.07339609483960949
AC_CLEAN,26.1625,0.07339609483960949
AC_CLEAN,55.0375,0.07339609483960949
AC_CLEAN,102.1428571,0.07339609483960949
AC_CLEAN,140.9857143,0.07339609483960949
AC_CLEAN,174.5142857,0.07339609483960949
AC_CLEAN,227.71923076923076,0.07339609483960949
AC_CLEAN,278.1769230769231,-0.00993723849372384
AC_CLEAN,311.81538461538463,-0.00993723849372384
AC_CLEAN,358.2125,-0.00993723849372384
AC_CLEAN,425.6428571,-0.00993723849372384
AC_CLEAN,517.2,-0.00993723849372384
AC_CLEAN,549.4142857,-0.00993723849372384
AC_CLEAN,599.275,-0.00993723849372384
AC_CLEAN,651.6,-0.09327057182705717
AC_CLEAN,692.6142857,-0.09327057182705717
AC_CLEAN,757.3571429,-0.1766039051603905
AC_CLEAN,809.725,-0.25993723849372385
AC_CLEAN,869.8125,-0.3432705718270571
AC_CLEAN,962.45,-0.3432705718270571
AC_CLEAN,1057.2,-0.3432705718270571
AC_CLEAN,1251.528571,-0.3432705718270571
DC_CLEAN,0.0,0.07339609483960949
DC_CLEAN,5.325,0.07339609483960949
DC_CLEAN,27.075,0.07339609483960949
DC_CLEAN,56.875,0.07339609483960949
DC_CLEAN,105.1,0.07339609483960949
DC_CLEAN,144.3,0.07339609483960949
DC_CLEAN,178.35,0.07339609483960949
DC_CLEAN,232.7298076923077,0.07339609483960949
DC_CLEAN,284.30673076923074,-0.00993723849372384
DC_CLEAN,318.6913461538462,-0.00993723849372384
DC_CLEAN,364.4625,-0.00993723849372384
DC_CLEAN,433.5285714,-0.00993723849372384
DC_CLEAN,527.6375,-0.00993723849372384
DC_CLEAN,560.5857143000001,-0.00993723849372384
DC_CLEAN,611.75,-0.00993723849372384
DC_CLEAN,665.3142857,-0.09327057182705717
DC_CLEAN,707.3428571000001,-0.09327057182705717
DC_CLEAN,774.2857143,-0.1766039051603905
DC_CLEAN,827.5125,-0.25993723849372385
DC_CLEAN,889.9,-0.3432705718270571
DC_CLEAN,984.2625,-0.3432705718270571
DC_CLEAN,1081.971429,-0.3432705718270571
DC_CLEAN,1283.614286,-0.3432705718270571
DAILY_YIELD_CLEAN,0.0,0.0
DAILY_YIELD_CLEAN,14.75,0.0
DAILY_YIELD_CLEAN,89.42857143,0.0
DAILY_YIELD_CLEAN,244.125,0.0
DAILY_YIELD_CLEAN,518.875,0.0
DAILY_YIELD_CLEAN,832.375,0.0
DAILY_YIELD_CLEAN,1228.0,0.0
DAILY_YIELD_CLEAN,1666.714286,0.0
DAILY_YIELD_CLEAN,2202.0,0.0
DAILY_YIELD_CLEAN,2402.0,0.0
DAILY_YIELD_CLEAN,2632.0,0.0
DAILY_YIELD_CLEAN,3153.571429,0.0
DAILY_YIELD_CLEAN,3600.0,0.0
DAILY_YIELD_CLEAN,3940.285714,0.0
DAILY_YIELD_CLEAN,4011.625,0.0
DAILY_YIELD_CLEAN,4384.25,0.0
DAILY_YIELD_CLEAN,4847.285714,0.0
DAILY_YIELD_CLEAN,5190.25,0.0
DAILY_YIELD_CLEAN,5473.75,0.0
DAILY_YIELD_CLEAN,5520.571429,0.0
DAILY_YIELD_CLEAN,5830.857143,0.0
DAILY_YIELD_CLEAN,5847.857143,0.0
DAILY_YIELD_CLEAN,6275.0,0.0
DAILY_YIELD_CLEAN,6806.75,0.0
DAILY_YIELD_CLEAN,7969.571429,0.0
DAILY_YIELD_CLEAN,7983.428571,0.0
TOTAL_YIELD_CLEAN,6418482.0,0.0
TOTAL_YIELD_CLEAN,6455679.0,0.0
TOTAL_YIELD_CLEAN,6456516.875,0.0
TOTAL_YIELD_CLEAN,6459320.75,0.0
TOTAL_YIELD_CLEAN,6462238.143,0.0
TOTAL_YIELD_CLEAN,6463630.625,0.0
TOTAL_YIELD_CLEAN,6463663.0,0.0
TOTAL_YIELD_CLEAN,6464336.571,0.0
TOTAL_YIELD_CLEAN,6466065.0,0.0
TOTAL_YIELD_CLEAN,6466386.75,0.0
TOTAL_YIELD_CLEAN,6467653.0,0.0
TOTAL_YIELD_CLEAN,6467675.0,0.0
TOTAL_YIELD_CLEAN,6468541.625,0.0
TOTAL_YIELD_CLEAN,6470876.0,0.0
TOTAL_YIELD_CLEAN,6472663.714,0.0
TOTAL_YIELD_CLEAN,6473887.857,0.0
TOTAL_YIELD_CLEAN,6473950.0,0.0
TOTAL_YIELD_CLEAN,6474507.875,0.0
TOTAL_YIELD_CLEAN,6476810.857,0.0
TOTAL_YIELD_CLEAN,6478570.75,0.0
TOTAL_YIELD_CLEAN,6479734.625,0.0
TOTAL_YIELD_CLEAN,6479798.0,0.0
TOTAL_YIELD_CLEAN,6480448.714,0.0
TOTAL_YIELD_CLEAN,6482430.0,0.0
TOTAL_YIELD_CLEAN,6484807.5,0.0
TOTAL_YIELD_CLEAN,6485302.857,0.0
TOTAL_YIELD_CLEAN,6485319.0,0.0
AMBIENT_TEMPERATURE,21.14960933333333,-0.030160390516039047
AMBIENT_TEMPERATURE,21.5713258,-0.030160390516039047
AMBIENT_TEMPERATURE,21.69549992857143,-0.030160390516039047
AMBIENT_TEMPERATURE,21.80948073333333,-0.030160390516039047
AMBIENT_TEMPERATURE,22.129815666666666,-0.030160390516039047
AMBIENT_TEMPERATURE,22.184287,-0.030160390516039047
AMBIENT_TEMPERATURE,22.2997984,-0.030160390516039047
AMBIENT_TEMPERATURE,22.414825466666667,-0.030160390516039047
AMBIENT_TEMPERATURE,22.499713000000003,-0.030160390516039047
AMBIENT_TEMPERATURE,22.58112373333333,-0.030160390516039047
AMBIENT_TEMPERATURE,22.65616866666667,-0.030160390516039047
AMBIENT_TEMPERATURE,22.739894666666665,-0.030160390516039047
AMBIENT_TEMPERATURE,22.8229758,-0.030160390516039047
AMBIENT_TEMPERATURE,22.890356333333337,-0.030160390516039047
AMBIENT_TEMPERATURE,22.969417266666667,-0.030160390516039047
AMBIENT_TEMPERATURE,23.0513224,-0.030160390516039047
AMBIENT_TEMPERATURE,23.2409404,-0.030160390516039047
AMBIENT_TEMPERATURE,23.40352773333333,-0.030160390516039047
AMBIENT_TEMPERATURE,23.54011321428572,-0.030160390516039047
