Time,AC_TRUE,AC_LSTM,AC_PERSIST,AC_MA,IRRADIATION,date
2020-06-14 10:45:00,695.48,774.23206,663.3333333333334,842.7290476190475,0.5323032116666666,2020-06-14
2020-06-14 11:00:00,812.4000000000002,880.25256,972.84,920.3957142857142,0.7720220348275862,2020-06-14
2020-06-14 11:15:00,1046.6133333333337,921.2371,1018.8133333333332,931.8323809523808,0.782660194,2020-06-14
2020-06-14 11:30:00,1240.5200000000002,901.0286,951.2357142857144,901.5555952380953,0.754396708275862,2020-06-14
2020-06-14 11:45:00,1102.6357142857144,760.7699,695.48,909.5922619047619,0.5332220434482758,2020-06-14
2020-06-14 12:00:00,1267.4666666666667,761.03827,812.4000000000002,869.4822619047619,0.5855762653333334,2020-06-14
2020-06-14 12:15:00,1185.8933333333332,873.93634,1046.6133333333337,876.4322619047621,0.8787766163333333,2020-06-14
2020-06-14 12:30:00,1053.7133333333331,996.34955,1240.5200000000002,948.7533333333336,0.9213555827586208,2020-06-14
2020-06-14 12:45:00,1097.2357142857145,973.01733,1102.6357142857144,1050.542261904762,0.8849503783333332,2020-06-14
2020-06-14 13:00:00,1056.84,1050.9803,1267.4666666666667,1164.3089285714286,0.9029522003448276,2020-06-14
2020-06-14 13:15:00,650.3066666666667,1028.1874,1185.8933333333332,1199.1289285714286,0.8873814986666667,2020-06-14
2020-06-14 13:30:00,519.5133333333333,950.70154,1053.7133333333331,1152.427261904762,0.8256354096551723,2020-06-14
2020-06-14 13:45:00,930.0866666666668,932.0043,1097.2357142857145,1151.0772619047618,0.757183638,2020-06-14
2020-06-14 14:00:00,551.6357142857142,890.2419,1056.84,1098.4205952380953,0.7570201910344828,2020-06-14
2020-06-14 14:15:00,286.6533333333333,650.1003,650.3066666666666,964.5239285714285,0.453138228,2020-06-14
2020-06-14 14:30:00,646.9599999999999,489.5505,519.5133333333333,830.9739285714286,0.3450704103448276,2020-06-14
2020-06-14 14:45:00,771.92,615.2697,930.0866666666668,789.1866666666667,0.6560674536666667,2020-06-14
2020-06-14 15:00:00,462.8133333333333,444.42474,551.6357142857142,662.8855952380952,0.3693632165517241,2020-06-14
2020-06-14 15:15:00,307.06,267.6819,286.6533333333333,571.9722619047619,0.1843229213333333,2020-06-14
2020-06-14 15:30:00,511.32000000000005,352.36664,646.9599999999999,603.8339285714286,0.4304188627586207,2020-06-14
2020-06-14 15:45:00,266.2928571428571,433.6396,771.92,564.2922619047619,0.5305140446666666,2020-06-14
2020-06-14 16:00:00,265.8666666666667,323.0319,462.8133333333333,542.0866666666666,0.3272701637931034,2020-06-14
2020-06-14 16:15:00,217.9533333333333,222.77386,307.06,547.1883333333333,0.2067178053333333,2020-06-14
2020-06-14 16:30:00,164.77333333333334,263.82257,511.3200000000001,513.2783333333333,0.3138297106896551,2020-06-14
2020-06-14 16:45:00,156.2066666666667,171.42339,266.2928571428571,386.87154761904765,0.1753590813333333,2020-06-14
2020-06-14 17:00:00,101.08571428571427,136.51588,265.8666666666667,337.63488095238097,0.1725242038,2020-06-14
2020-06-14 17:15:00,59.67999999999999,103.0599,217.9533333333333,315.3582142857143,0.1436007848965517,2020-06-14
2020-06-14 17:30:00,23.23333333333333,74.89718,164.77333333333334,228.72154761904758,0.1087214031999999,2020-06-14
2020-06-14 17:45:00,0.0,65.722595,156.2066666666667,201.2,0.1048194387241379,2020-06-14
2020-06-14 18:00:00,0.0,49.389183,101.08571428571427,160.00476190476192,0.0686907110666666,2020-06-14
2020-06-14 18:15:00,0.0,34.72629,59.68,120.43642857142858,0.0407503786551724,2020-06-14
2020-06-14 18:30:00,0.0,22.013624,23.23333333333333,85.05142857142859,0.01679531105,2020-06-14
2020-06-14 18:45:00,0.0,14.118164,0.0,45.9997619047619,0.0,2020-06-14
2020-06-14 19:00:00,0.0,13.829753,0.0,20.72833333333333,0.0,2020-06-14
2020-06-14 19:15:00,0.0,15.579585,0.0,5.808333333333333,0.0,2020-06-14
2020-06-14 19:30:00,0.0,17.674492,0.0,0.0,0.0,2020-06-14
2020-06-14 19:45:00,0.0,19.999413,0.0,0.0,0.0,2020-06-14
2020-06-14 20:00:00,0.0,23.234676,0.0,0.0,0.0,2020-06-14
2020-06-14 20:15:00,0.0,26.10149,0.0,0.0,0.0,2020-06-14
2020-06-14 20:30:00,0.0,25.945637,0.0,0.0,0.0,2020-06-14
2020-06-14 20:45:00,0.0,21.849419,0.0,0.0,0.0,2020-06-14
2020-06-14 21:00:00,0.0,18.62995,0.0,0.0,0.0,2020-06-14
2020-06-14 21:15:00,0.0,17.47262,0.0,0.0,0.0,2020-06-14
2020-06-14 21:30:00,0.0,18.007166,0.0,0.0,0.0,2020-06-14
2020-06-14 21:45:00,0.0,16.027054,0.0,0.0,0.0,2020-06-14
2020-06-14 22:00:00,0.0,14.35618,0.0,0.0,0.0,2020-06-14
2020-06-14 22:15:00,0.0,14.02312,0.0,0.0,0.0,2020-06-14
2020-06-14 22:30:00,0.0,13.510039,0.0,0.0,0.0,2020-06-14
2020-06-14 22:45:00,0.0,12.957653,0.0,0.0,0.0,2020-06-14
2020-06-14 23:00:00,0.0,13.520532,0.0,0.0,0.0,2020-06-14
2020-06-14 23:15:00,0.0,14.730822,0.0,0.0,0.0,2020-06-14
2020-06-14 23:30:00,0.0,14.8114395,0.0,0.0,0.0,2020-06-14
2020-06-14 23:45:00,0.0,12.354388,0.0,0.0,0.0,2020-06-14
2020-06-15 00:00:00,0.0,9.356483,0.0,0.0,0.0,2020-06-15
2020-06-15 00:15:00,0.0,6.6382337,0.0,0.0,0.0,2020-06-15
2020-06-15 00:30:00,0.0,4.82194,0.0,0.0,0.0,2020-06-15
2020-06-15 00:45:00,0.0,3.4765663,0.0,0.0,0.0,2020-06-15
2020-06-15 01:00:00,0.0,1.2353894,0.0,0.0,0.0,2020-06-15
2020-06-15 01:15:00,0.0,-1.4217796,0.0,0.0,0.0,2020-06-15
2020-06-15 01:30:00,0.0,-3.9230843,0.0,0.0,0.0,2020-06-15
2020-06-15 01:45:00,0.0,-6.454688,0.0,0.0,0.0,2020-06-15
2020-06-15 02:00:00,0.0,-8.004123,0.0,0.0,0.0,2020-06-15
2020-06-15 02:15:00,0.0,-8.9812,0.0,0.0,0.0,2020-06-15
2020-06-15 02:30:00,0.0,-9.512656,0.0,0.0,0.0,2020-06-15
2020-06-15 02:45:00,0.0,-12.421964,0.0,0.0,0.0,2020-06-15
2020-06-15 03:00:00,0.0,-15.452865,0.0,0.0,0.0,2020-06-15
2020-06-15 03:15:00,0.0,-14.95134,0.0,0.0,0.0,2020-06-15
2020-06-15 03:30:00,0.0,-12.080066,0.0,0.0,0.0,2020-06-15
2020-06-15 03:45:00,0.0,-7.0062404,0.0,0.0,0.0,2020-06-15
2020-06-15 04:00:00,0.0,-0.3191759,0.0,0.0,0.0,2020-06-15
2020-06-15 04:15:00,0.0,9.146351,0.0,0.0,0.0,2020-06-15
2020-06-15 04:30:00,0.0,20.404045,0.0,0.0,0.0,2020-06-15
2020-06-15 04:45:00,0.0,32.71852,0.0,0.0,0.0,2020-06-15
2020-06-15 05:00:00,10.8,46.947723,0.0,0.0,0.0,2020-06-15
2020-06-15 05:15:00,33.166666666666664,61.38004,0.0,0.0,0.0,2020-06-15
2020-06-15 05:30:00,85.46000000000001,78.45004,0.0,0.0,0.0,2020-06-15
2020-06-15 05:45:00,123.76666666666662,95.672,0.0,0.0,0.0,2020-06-15
2020-06-15 06:00:00,202.3,117.25158,10.8,2.7,0.0104016718137931,2020-06-15
2020-06-15 06:15:00,245.86666666666667,147.03975,33.166666666666664,10.991666666666667,0.0243275859,2020-06-15
2020-06-15 06:30:00,213.26,195.58379,85.46,32.35666666666667,0.0618407700333333,2020-06-15
2020-06-15 06:45:00,443.44,252.98405,123.76666666666664,63.29833333333333,0.0866776889655172,2020-06-15
2020-06-15 07:00:00,484.7,329.48367,202.3,111.17333333333333,0.1527795496666666,2020-06-15
2020-06-15 07:15:00,580.9866666666667,407.04803,245.86666666666667,164.34833333333333,0.1787859391034483,2020-06-15
2020-06-15 07:30:00,742.0533333333334,447.65698,213.26,196.29833333333335,0.16240019,2020-06-15
2020-06-15 07:45:00,849.1533333333333,571.11255,443.44,276.2166666666667,0.3367862144827585,2020-06-15
2020-06-15 08:00:00,720.1,662.8934,484.7,346.81666666666666,0.3844586831034483,2020-06-15
2020-06-15 08:15:00,842.6533333333333,748.5841,580.9866666666667,430.5966666666667,0.4489276293333333,2020-06-15
2020-06-15 08:30:00,508.12,855.5234,742.0533333333334,562.795,0.5609170755172412,2020-06-15
2020-06-15 08:45:00,761.9866666666666,937.0858,849.1533333333333,664.2233333333334,0.6170584573333334,2020-06-15
2020-06-15 09:00:00,1052.0571428571427,890.9412,720.1,723.0733333333333,0.5270469972413792,2020-06-15
2020-06-15 09:15:00,1121.9466666666665,910.24054,842.6533333333333,788.49,0.6046747926666667,2020-06-15
2020-06-15 09:30:00,868.9333333333332,733.5717,508.12,730.0066666666667,0.3435623724137931,2020-06-15
2020-06-15 09:45:00,592.2600000000001,774.9359,761.9866666666666,708.215,0.5824216149999998,2020-06-15
2020-06-15 10:00:00,555.8466666666668,913.66376,1052.0571428571427,791.2042857142856,0.8296770282758622,2020-06-15
2020-06-15 10:15:00,898.2857142857142,988.02844,1121.9466666666665,861.027619047619,0.7662448646666666,2020-06-15
2020-06-15 10:30:00,782.0266666666665,895.6298,868.9333333333332,951.2309523809522,0.6442910979310345,2020-06-15
2020-06-15 10:45:00,546.7,729.7014,592.2600000000001,908.7992857142856,0.4127263533333333,2020-06-15
2020-06-15 11:00:00,752.3266666666666,645.34143,555.8466666666668,784.7466666666667,0.3835087662068965,2020-06-15
2020-06-15 11:15:00,1112.9857142857145,763.06116,898.2857142857142,728.8314285714285,0.663463731,2020-06-15
2020-06-15 11:30:00,804.9533333333336,732.27747,782.0266666666665,707.104761904762,0.574528772413793,2020-06-15
2020-06-15 11:45:00,577.0333333333333,603.73096,546.7,695.7147619047619,0.379187229,2020-06-15
2020-06-15 12:00:00,628.76,653.7402,752.3266666666666,744.834761904762,0.5748088220689656,2020-06-15
2020-06-15 12:15:00,185.12142857142857,840.7335,1112.9857142857145,798.509761904762,0.8202640759999998,2020-06-15
2020-06-15 12:30:00,383.20666666666665,739.0216,804.9533333333335,804.2414285714286,0.5533222127586204,2020-06-15
2020-06-15 12:45:00,602.8933333333333,595.21124,577.0333333333333,811.824761904762,0.383334039,2020-06-15
2020-06-15 13:00:00,1025.7266666666667,555.5868,628.76,780.9330952380953,0.4251167727586207,2020-06-15
2020-06-15 13:15:00,506.3466666666668,317.1757,185.12142857142857,548.9670238095238,0.1204129034666666,2020-06-15
2020-06-15 13:30:00,653.5785714285714,295.63406,383.20666666666665,443.53035714285716,0.2385233431034482,2020-06-15
2020-06-15 13:45:00,545.6066666666666,360.4582,602.8933333333333,449.9953571428572,0.3926790326666667,2020-06-15
2020-06-15 14:00:00,452.9533333333334,585.9909,1025.7266666666667,549.2370238095239,0.7042872753333334,2020-06-15
2020-06-15 14:15:00,648.8266666666666,432.1581,506.3466666666668,629.5433333333333,0.3452762671034482,2020-06-15
2020-06-15 14:30:00,508.06,446.88483,653.5785714285713,697.1363095238095,0.413640262,2020-06-15
2020-06-15 14:45:00,182.7,393.70612,545.6066666666666,682.8146428571429,0.3614792344827586,2020-06-15
2020-06-15 15:00:00,303.24,332.45755,452.9533333333334,539.6213095238095,0.2982641333333332,2020-06-15
2020-06-15 15:15:00,386.62666666666655,383.06586,648.8266666666667,575.2413095238095,0.4199067613793104,2020-06-15
2020-06-15 15:30:00,374.69333333333327,341.51013,508.06,538.8616666666667,0.340420977,2020-06-15
2020-06-15 15:45:00,399.5199999999999,195.89966,182.7,448.13500000000005,0.1223398807241379,2020-06-15
2020-06-15 16:00:00,245.5928571428572,181.12111,303.24,410.7066666666667,0.195051521,2020-06-15
2020-06-15 16:15:00,94.5466666666667,203.18687,386.62666666666655,345.15666666666664,0.2541694768965517,2020-06-15
2020-06-15 16:30:00,159.20000000000002,209.31325,374.69333333333327,311.81499999999994,0.2461391513333333,2020-06-15
2020-06-15 16:45:00,125.62,226.76709,399.5199999999999,366.02,0.2661915168965516,2020-06-15
2020-06-15 17:00:00,92.84285714285714,177.39651,245.5928571428572,351.6082142857142,0.1638262393333333,2020-06-15
2020-06-15 17:15:00,62.51333333333333,104.7845,94.54666666666668,278.58821428571423,0.0614014910344827,2020-06-15
2020-06-15 17:30:00,33.42,94.17284,159.20000000000002,224.71488095238095,0.1046070664,2020-06-15
2020-06-15 17:45:00,0.0,78.07763,125.62,156.239880952381,0.0853782175172413,2020-06-15
2020-06-15 18:00:00,0.0,63.686317,92.84285714285714,118.05238095238096,0.0637848718965517,2020-06-15
2020-06-15 18:15:00,0.0,50.0094,62.51333333333333,110.04404761904763,0.0432422757931034,2020-06-15
2020-06-15 18:30:00,0.0,37.055725,33.42,78.59904761904762,0.0235382528333333,2020-06-15
2020-06-15 18:45:00,0.0,23.057934,0.0,47.19404761904762,0.0,2020-06-15
2020-06-15 19:00:00,0.0,18.581154,0.0,23.983333333333334,0.0,2020-06-15
2020-06-15 19:15:00,0.0,17.016165,0.0,8.355,0.0,2020-06-15
2020-06-15 19:30:00,0.0,17.363573,0.0,0.0,0.0,2020-06-15
2020-06-15 19:45:00,0.0,18.774792,0.0,0.0,0.0,2020-06-15
2020-06-15 20:00:00,0.0,20.051466,0.0,0.0,0.0,2020-06-15
2020-06-15 20:15:00,0.0,21.682493,0.0,0.0,0.0,2020-06-15
2020-06-15 20:30:00,0.0,23.08374,0.0,0.0,0.0,2020-06-15
2020-06-15 20:45:00,0.0,23.546482,0.0,0.0,0.0,2020-06-15
2020-06-15 21:00:00,0.0,22.482752,0.0,0.0,0.0,2020-06-15
2020-06-15 21:15:00,0.0,20.95834,0.0,0.0,0.0,2020-06-15
2020-06-15 21:30:00,0.0,19.735397,0.0,0.0,0.0,2020-06-15
2020-06-15 21:45:00,0.0,19.265886,0.0,0.0,0.0,2020-06-15
2020-06-15 22:00:00,0.0,18.17606,0.0,0.0,0.0,2020-06-15
2020-06-15 22:15:00,0.0,16.463007,0.0,0.0,0.0,2020-06-15
2020-06-15 22:30:00,0.0,15.190267,0.0,0.0,0.0,2020-06-15
2020-06-15 22:45:00,0.0,14.214617,0.0,0.0,0.0,2020-06-15
2020-06-15 23:00:00,0.0,13.099255,0.0,0.0,0.0,2020-06-15
2020-06-15 23:15:00,0.0,10.664942,0.0,0.0,0.0,2020-06-15
2020-06-15 23:30:00,0.0,5.599902,0.0,0.0,0.0,2020-06-15
2020-06-15 23:45:00,0.0,1.8677189,0.0,0.0,0.0,2020-06-15
2020-06-16 00:00:00,0.0,-1.0135986,0.0,0.0,0.0,2020-06-16
2020-06-16 00:15:00,0.0,-2.6747127,0.0,0.0,0.0,2020-06-16
2020-06-16 00:30:00,0.0,-4.7364473,0.0,0.0,0.0,2020-06-16
2020-06-16 00:45:00,0.0,-8.4150715,0.0,0.0,0.0,2020-06-16
2020-06-16 01:00:00,0.0,-11.806529,0.0,0.0,0.0,2020-06-16
2020-06-16 01:15:00,0.0,-14.379753,0.0,0.0,0.0,2020-06-16
2020-06-16 01:30:00,0.0,-15.5209875,0.0,0.0,0.0,2020-06-16
2020-06-16 01:45:00,0.0,-15.112787,0.0,0.0,0.0,2020-06-16
2020-06-16 02:00:00,0.0,-15.530934,0.0,0.0,0.0,2020-06-16
2020-06-16 02:15:00,0.0,-16.123978,0.0,0.0,0.0,2020-06-16
2020-06-16 02:30:00,0.0,-15.702088,0.0,0.0,0.0,2020-06-16
2020-06-16 02:45:00,0.0,-12.987023,0.0,0.0,0.0,2020-06-16
2020-06-16 03:00:00,0.0,-11.536471,0.0,0.0,0.0,2020-06-16
2020-06-16 03:15:00,0.0,-6.3897476,0.0,0.0,0.0,2020-06-16
2020-06-16 03:30:00,0.0,0.007733916,0.0,0.0,0.0,2020-06-16
2020-06-16 03:45:00,0.0,7.3586617,0.0,0.0,0.0,2020-06-16
2020-06-16 04:00:00,0.0,16.332615,0.0,0.0,0.0,2020-06-16
2020-06-16 04:15:00,0.0,27.323416,0.0,0.0,0.0,2020-06-16
2020-06-16 04:30:00,0.0,41.137672,0.0,0.0,0.0,2020-06-16
2020-06-16 04:45:00,0.0,57.33548,0.0,0.0,0.0,2020-06-16
2020-06-16 05:00:00,8.220000000000002,76.117,0.0,0.0,0.0,2020-06-16
2020-06-16 05:15:00,37.07857142857142,95.42012,0.0,0.0,0.0,2020-06-16
2020-06-16 05:30:00,70.66,115.25427,0.0,0.0,0.0,2020-06-16
2020-06-16 05:45:00,116.37333333333336,135.46074,0.0,0.0,0.0,2020-06-16
2020-06-16 06:00:00,161.40666666666667,159.3585,8.220000000000002,2.0550000000000006,0.0078786957413793,2020-06-16
2020-06-16 06:15:00,198.34,194.32405,37.07857142857142,11.324642857142855,0.0272717213666666,2020-06-16
2020-06-16 06:30:00,251.47857142857143,239.23535,70.66,28.989642857142854,0.0508422554827586,2020-06-16
2020-06-16 06:45:00,292.87333333333333,293.7964,116.37333333333336,58.082976190476195,0.0809884197666666,2020-06-16
2020-06-16 07:00:00,362.3933333333334,354.29706,161.40666666666667,96.37964285714287,0.1142949158,2020-06-16
2020-06-16 07:15:00,443.74,411.88394,198.34,136.69500000000002,0.137224215137931,2020-06-16
2020-06-16 07:30:00,494.7714285714285,471.55737,251.47857142857143,181.89964285714285,0.1741159716666666,2020-06-16
2020-06-16 07:45:00,503.3066666666666,523.6099,292.87333333333333,226.02464285714285,0.1999448096551724,2020-06-16
2020-06-16 08:00:00,535.3066666666666,579.99414,362.3933333333334,276.2713095238095,0.2459549753333333,2020-06-16
2020-06-16 08:15:00,421.2466666666666,641.2622,443.74,337.62130952380954,0.2993449948275862,2020-06-16
2020-06-16 08:30:00,559.0466666666667,686.85767,494.7714285714285,398.4445238095238,0.3334688676666667,2020-06-16
2020-06-16 08:45:00,638.6214285714286,699.8766,503.3066666666666,451.05285714285714,0.3349574768965517,2020-06-16
2020-06-16 09:00:00,668.8066666666667,705.5637,535.3066666666666,494.28119047619043,0.3541714110344829,2020-06-16
2020-06-16 09:15:00,762.66,639.83673,421.2466666666666,488.6578571428571,0.275874822,2020-06-16
2020-06-16 09:30:00,678.4533333333333,659.5277,559.0466666666667,504.7266666666667,0.3721497541379311,2020-06-16
2020-06-16 09:45:00,706.0933333333336,686.7747,638.6214285714286,538.5553571428571,0.4241206086666666,2020-06-16
2020-06-16 10:00:00,663.6071428571429,703.61255,668.8066666666667,571.9303571428571,0.4501332131034482,2020-06-16
2020-06-16 10:15:00,738.74,749.4265,762.66,657.2836904761905,0.5222235923333332,2020-06-16
2020-06-16 10:30:00,1103.9800000000002,719.528,678.4533333333333,687.1353571428572,0.4539040027586206,2020-06-16
2020-06-16 10:45:00,895.2666666666665,717.01355,706.0933333333335,704.0033333333333,0.4735442633333332,2020-06-16
2020-06-16 11:00:00,772.02,683.9147,663.6071428571429,702.7034523809525,0.4350143279310344,2020-06-16
2020-06-16 11:15:00,540.0285714285714,700.3715,738.74,696.7234523809523,0.4930474616666666,2020-06-16
2020-06-16 11:30:00,754.9466666666666,884.59625,1103.9800000000002,803.1051190476192,0.7684594155172412,2020-06-16
2020-06-16 11:45:00,818.7533333333334,839.55835,895.2666666666665,850.3984523809524,0.6149510469999999,2020-06-16
2020-06-16 12:00:00,867.2666666666665,767.36,772.02,877.5016666666667,0.5206054248275863,2020-06-16
2020-06-16 12:15:00,845.2285714285714,618.1666,540.0285714285714,827.8238095238096,0.3585138956666666,2020-06-16
2020-06-16 12:30:00,527.1600000000001,651.91376,754.9466666666666,740.5654761904761,0.5022143431034481,2020-06-16
2020-06-16 12:45:00,564.3533333333334,675.4686,818.7533333333333,721.4371428571428,0.5490756356666665,2020-06-16
2020-06-16 13:00:00,666.0133333333332,698.86237,867.2666666666665,745.2488095238094,0.5731489579310346,2020-06-16
2020-06-16 13:15:00,222.44,692.8666,845.2285714285714,821.5488095238094,0.5665455406666667,2020-06-16
2020-06-16 13:30:00,398.60666666666657,528.4711,527.1600000000001,764.6021428571428,0.3407377748275862,2020-06-16
2020-06-16 13:45:00,574.7733333333332,481.08682,564.3533333333334,701.0021428571429,0.407790492413793,2020-06-16
2020-06-16 14:00:00,529.66,486.04346,666.0133333333333,650.6888095238096,0.4503316196666666,2020-06-16
2020-06-16 14:15:00,555.0000000000001,316.12885,222.44000000000003,494.9916666666667,0.492802766,2020-06-16
2020-06-16 14:30:00,615.0500000000001,333.25076,398.60666666666657,462.85333333333335,0.5629444603448277,2020-06-16
2020-06-16 14:45:00,499.08,382.3693,574.7733333333332,465.45833333333326,0.4470176755172414,2020-06-16
2020-06-16 15:00:00,263.8466666666667,367.25983,529.66,431.3699999999999,0.3539153346666665,2020-06-16
2020-06-16 15:15:00,365.23333333333323,369.83014,555.0000000000001,514.51,0.3624977403448275,2020-06-16
2020-06-16 15:30:00,207.32142857142858,394.7273,615.0500000000001,568.6208333333334,0.4094117217241379,2020-06-16
2020-06-16 15:45:00,176.60666666666663,350.9731,499.08,549.6975,0.3314528773333334,2020-06-16
2020-06-16 16:00:00,130.22,235.97356,263.8466666666667,483.24416666666673,0.1742421517241379,2020-06-16
2020-06-16 16:15:00,49.84000000000001,231.81514,365.2333333333333,435.80250000000007,0.2446072813333333,2020-06-16
2020-06-16 16:30:00,101.50666666666667,160.78024,207.32142857142856,333.8703571428572,0.1390864883103448,2020-06-16
2020-06-16 16:45:00,80.75714285714287,122.24475,176.60666666666663,253.2520238095238,0.1172127412666666,2020-06-16
2020-06-16 17:00:00,39.76666666666667,89.75964,130.22,219.8453571428571,0.0852988124482758,2020-06-16
2020-06-16 17:15:00,23.700000000000006,49.926697,49.84000000000001,140.9970238095238,0.0333181408999999,2020-06-16
2020-06-16 17:30:00,11.966666666666669,52.256264,101.50666666666667,114.54333333333332,0.0679997884482758,2020-06-16
2020-06-16 17:45:00,0.0,48.08078,80.75714285714287,90.58095238095238,0.0553903700666666,2020-06-16
2020-06-16 18:00:00,0.0,36.31516,39.76666666666667,67.96761904761905,0.0270350241724137,2020-06-16
2020-06-16 18:15:00,0.0,28.827879,23.700000000000003,61.432619047619056,0.0170127839333333,2020-06-16
2020-06-16 18:30:00,0.0,23.875685,11.966666666666669,39.04761904761906,0.0096089534517241,2020-06-16
2020-06-16 18:45:00,0.0,19.92616,0.0,18.858333333333334,0.0,2020-06-16
