feature,x,ale
AC_CLEAN,0.0,0.02697190426638918
AC_CLEAN,4.204444444444444,0.02697190426638918
AC_CLEAN,25.96,0.02697190426638918
AC_CLEAN,53.66,0.02697190426638918
AC_CLEAN,77.58,0.02697190426638918
AC_CLEAN,100.02999999999999,0.02697190426638918
AC_CLEAN,128.57333333333335,-0.014694762400277485
AC_CLEAN,157.3714285714286,-0.014694762400277485
AC_CLEAN,196.55333333333328,-0.014694762400277485
AC_CLEAN,227.8642857142857,-0.014694762400277485
AC_CLEAN,262.81333333333333,-0.014694762400277485
AC_CLEAN,307.4666666666667,-0.014694762400277485
AC_CLEAN,345.27733333333333,-0.014694762400277485
AC_CLEAN,383.54,-0.014694762400277485
AC_CLEAN,409.7933333333333,-0.014694762400277485
AC_CLEAN,442.54,-0.014694762400277485
AC_CLEAN,469.92698412698405,-0.014694762400277485
AC_CLEAN,505.1133333333333,-0.014694762400277485
AC_CLEAN,541.6333333333333,-0.014694762400277485
AC_CLEAN,581.9503703703704,-0.014694762400277485
AC_CLEAN,653.1933333333334,-0.054694762400277486
AC_CLEAN,761.8266666666667,-0.17969476240027749
AC_CLEAN,1116.9333333333332,-0.38802809573361086
DC_CLEAN,0.0,0.007721123829344432
DC_CLEAN,4.359999999999999,0.007721123829344432
DC_CLEAN,26.88,0.007721123829344432
DC_CLEAN,55.466666666666654,0.007721123829344432
DC_CLEAN,79.93333333333332,0.007721123829344432
DC_CLEAN,102.23333333333336,0.007721123829344432
DC_CLEAN,131.79333333333335,0.007721123829344432
DC_CLEAN,160.74285714285713,0.007721123829344432
DC_CLEAN,200.5133333333333,0.007721123829344432
DC_CLEAN,232.3928571428572,0.007721123829344432
DC_CLEAN,268.20666666666665,0.007721123829344432
DC_CLEAN,313.0399999999999,0.007721123829344432
DC_CLEAN,352.3860000000001,0.007721123829344432
DC_CLEAN,390.88,0.007721123829344432
DC_CLEAN,418.5400000000001,0.007721123829344432
DC_CLEAN,449.32857142857137,0.007721123829344432
DC_CLEAN,479.56,0.007721123829344432
DC_CLEAN,515.5050549450548,0.007721123829344432
DC_CLEAN,553.2813333333334,0.007721123829344432
DC_CLEAN,594.7148148148146,0.007721123829344432
DC_CLEAN,666.8666666666666,-0.03227887617065557
DC_CLEAN,778.32,-0.11561220950398889
DC_CLEAN,1144.4933333333336,-0.28227887617065556
DAILY_YIELD_CLEAN,0.0,-0.10602897929746029
DAILY_YIELD_CLEAN,11.266666666666666,-0.10602897929746029
DAILY_YIELD_CLEAN,70.64285714285715,-0.10602897929746029
DAILY_YIELD_CLEAN,161.39999999999998,-0.10602897929746029
DAILY_YIELD_CLEAN,351.99999999999994,-0.10602897929746029
DAILY_YIELD_CLEAN,537.0,-0.10602897929746029
DAILY_YIELD_CLEAN,768.6666666666665,-0.10602897929746029
DAILY_YIELD_CLEAN,842.0,-0.07661721459157794
DAILY_YIELD_CLEAN,925.0,-0.07661721459157794
DAILY_YIELD_CLEAN,1069.0,-0.07661721459157794
DAILY_YIELD_CLEAN,1129.9333333333334,-0.07661721459157794
DAILY_YIELD_CLEAN,1392.142857142857,0.006716118741755386
DAILY_YIELD_CLEAN,1605.0,0.048382785408422044
DAILY_YIELD_CLEAN,1895.5333333333333,0.08838278540842205
DAILY_YIELD_CLEAN,2046.0,0.08838278540842205
DAILY_YIELD_CLEAN,2121.0666666666666,0.08838278540842205
DAILY_YIELD_CLEAN,2193.5333333333333,0.08838278540842205
DAILY_YIELD_CLEAN,2397.8666666666663,0.08838278540842205
DAILY_YIELD_CLEAN,2448.0,0.08838278540842205
DAILY_YIELD_CLEAN,2705.6666666666665,0.08838278540842205
DAILY_YIELD_CLEAN,3119.9333333333334,0.13186104627798728
DAILY_YIELD_CLEAN,3183.9333333333334,0.13186104627798728
DAILY_YIELD_CLEAN,3298.4666666666662,0.13186104627798728
DAILY_YIELD_CLEAN,3559.785714285714,0.13186104627798728
DAILY_YIELD_CLEAN,3739.6666666666665,0.13186104627798728
DAILY_YIELD_CLEAN,3895.466666666666,0.13186104627798728
DAILY_YIELD_CLEAN,3984.933333333333,0.13186104627798728
DAILY_YIELD_CLEAN,4018.0666666666666,0.13186104627798728
DAILY_YIELD_CLEAN,4603.4,0.13186104627798728
DAILY_YIELD_CLEAN,5863.066666666667,0.13186104627798728
DAILY_YIELD_CLEAN,5926.133333333333,0.13186104627798728
TOTAL_YIELD_CLEAN,1818784.0,0.0
TOTAL_YIELD_CLEAN,1819853.0,0.0
TOTAL_YIELD_CLEAN,1821883.3333333333,0.0
TOTAL_YIELD_CLEAN,1821973.0,0.0
TOTAL_YIELD_CLEAN,1823581.4666666668,0.0
TOTAL_YIELD_CLEAN,1825826.6666666665,0.0
TOTAL_YIELD_CLEAN,1825871.0,0.0
TOTAL_YIELD_CLEAN,1826796.0,0.0
TOTAL_YIELD_CLEAN,1828313.1,0.0
TOTAL_YIELD_CLEAN,1828319.0,0.0
TOTAL_YIELD_CLEAN,1829883.6666666667,0.0
TOTAL_YIELD_CLEAN,1831567.8666666667,0.0
TOTAL_YIELD_CLEAN,1831618.0,0.0
TOTAL_YIELD_CLEAN,1832951.4,0.0
TOTAL_YIELD_CLEAN,1835309.8,0.0
TOTAL_YIELD_CLEAN,1835361.0,0.0
TOTAL_YIELD_CLEAN,1837084.5,0.0
TOTAL_YIELD_CLEAN,1841224.066666667,0.0
TOTAL_YIELD_CLEAN,1841290.0,0.0
TOTAL_YIELD_CLEAN,1842132.0,0.0
TOTAL_YIELD_CLEAN,1843241.214285714,0.0
TOTAL_YIELD_CLEAN,1843338.0,0.0
TOTAL_YIELD_CLEAN,1844126.0,0.0
TOTAL_YIELD_CLEAN,1845445.5333333327,0.0
TOTAL_YIELD_CLEAN,1845537.0,0.0
TOTAL_YIELD_CLEAN,1847848.0,0.0
TOTAL_YIELD_CLEAN,1850094.7333333327,0.0
TOTAL_YIELD_CLEAN,1850142.0,0.0
TOTAL_YIELD_CLEAN,1851662.4666666663,0.0
TOTAL_YIELD_CLEAN,1854126.933333333,0.0
TOTAL_YIELD_CLEAN,1854162.0,0.0
AMBIENT_TEMPERATURE,22.19928706896552,-0.024063475546305932
AMBIENT_TEMPERATURE,22.6381885,-0.024063475546305932
