feature,x,ale
TOTAL_YIELD_CLEAN,1708233986.0,0.0
TOTAL_YIELD_CLEAN,1708237497.266667,0.0
TOTAL_YIELD_CLEAN,1708243023.0666668,0.0
TOTAL_YIELD_CLEAN,1708243119.0,0.0
TOTAL_YIELD_CLEAN,1708246918.6666667,0.0
TOTAL_YIELD_CLEAN,1708250969.266667,0.0
TOTAL_YIELD_CLEAN,1708251021.0,0.0
TOTAL_YIELD_CLEAN,1708253296.9999998,0.0
TOTAL_YIELD_CLEAN,1708256472.8181818,0.0
TOTAL_YIELD_CLEAN,1708256481.0,0.0
TOTAL_YIELD_CLEAN,1708258332.8571427,0.0
TOTAL_YIELD_CLEAN,1708260343.4666665,0.0
TOTAL_YIELD_CLEAN,1708260402.0,0.0
TOTAL_YIELD_CLEAN,1708262078.9333334,0.0
TOTAL_YIELD_CLEAN,1708265069.6,0.0
TOTAL_YIELD_CLEAN,1708265130.0,0.0
TOTAL_YIELD_CLEAN,1708267065.6666667,0.0
TOTAL_YIELD_CLEAN,1708271539.1333332,0.0
TOTAL_YIELD_CLEAN,1708271611.0,0.0
TOTAL_YIELD_CLEAN,1708273392.0,0.0
TOTAL_YIELD_CLEAN,1708274872.1333332,0.0
TOTAL_YIELD_CLEAN,1708274978.0,0.0
TOTAL_YIELD_CLEAN,1708276091.0,0.0
TOTAL_YIELD_CLEAN,1708277680.0666668,0.0
TOTAL_YIELD_CLEAN,1708277781.0,0.0
TOTAL_YIELD_CLEAN,1708280500.6666665,0.0
TOTAL_YIELD_CLEAN,1708283281.7857144,0.0
TOTAL_YIELD_CLEAN,1708283335.0,0.0
TOTAL_YIELD_CLEAN,1708284978.9285717,0.0
TOTAL_YIELD_CLEAN,1708287683.4666665,0.0
TOTAL_YIELD_CLEAN,1708287724.0,0.0
AMBIENT_TEMPERATURE,22.19928706896552,-0.09713666319805757
AMBIENT_TEMPERATURE,22.6381885,-0.09713666319805757
AMBIENT_TEMPERATURE,22.937554866666662,-0.09713666319805757
AMBIENT_TEMPERATURE,23.10134286206896,-0.09713666319805757
AMBIENT_TEMPERATURE,23.228767833333336,-0.09713666319805757
AMBIENT_TEMPERATURE,23.547951689655168,-0.09713666319805757
AMBIENT_TEMPERATURE,23.772527966666665,-0.09713666319805757
AMBIENT_TEMPERATURE,23.96164786206897,-0.09713666319805757
AMBIENT_TEMPERATURE,24.02117934482759,-0.09713666319805757
AMBIENT_TEMPERATURE,24.0774854,-0.09713666319805757
AMBIENT_TEMPERATURE,24.1572967,-0.09713666319805757
AMBIENT_TEMPERATURE,24.222949862068965,-0.09713666319805757
AMBIENT_TEMPERATURE,24.276333733333328,-0.09713666319805757
AMBIENT_TEMPERATURE,24.406245896551727,-0.09713666319805757
AMBIENT_TEMPERATURE,24.494660517241375,-0.09713666319805757
AMBIENT_TEMPERATURE,24.5821158,-0.09713666319805757
AMBIENT_TEMPERATURE,24.652915366666672,-0.09713666319805757
AMBIENT_TEMPERATURE,24.78279923333333,-0.09713666319805757
AMBIENT_TEMPERATURE,24.99261046666667,-0.05365840232849235
