feature,x,ale
DC_CLEAN,0.0,0.17593298044006092
DC_CLEAN,6.631111111111112,0.17593298044006092
DC_CLEAN,31.86,0.17593298044006092
DC_CLEAN,59.99333333333334,0.13426631377339426
DC_CLEAN,88.81466666666665,0.09259964710672759
DC_CLEAN,119.26,0.09259964710672759
DC_CLEAN,172.5133333333333,0.05093298044006092
DC_CLEAN,206.86666666666665,0.05093298044006092
DC_CLEAN,244.5642857142857,0.05093298044006092
DC_CLEAN,291.80000000000007,0.05093298044006092
DC_CLEAN,357.79999999999995,0.05093298044006092
DC_CLEAN,406.7209523809523,-0.032400352893272394
DC_CLEAN,454.5571428571429,-0.07587861376283764
DC_CLEAN,496.6000000000001,-0.07587861376283764
DC_CLEAN,541.7466666666666,-0.07587861376283764
DC_CLEAN,595.5,-0.07587861376283764
DC_CLEAN,645.3214285714284,-0.11754528042950432
DC_CLEAN,685.1384615384616,-0.11754528042950432
DC_CLEAN,756.5266666666665,-0.24254528042950432
DC_CLEAN,842.8142857142858,-0.8675452804295043
DC_CLEAN,963.86,-0.9875452804295042
DC_CLEAN,1102.1066666666668,-0.9875452804295042
DC_CLEAN,1391.4999999999998,-0.9875452804295042
IRRADIATION_CLEAN,0.0,0.05938711185510262
IRRADIATION_CLEAN,0.0047783350833333,0.05938711185510262
IRRADIATION_CLEAN,0.0212704814827586,0.05938711185510262
IRRADIATION_CLEAN,0.0457077810666666,0.05938711185510262
IRRADIATION_CLEAN,0.0667724374666666,0.05938711185510262
IRRADIATION_CLEAN,0.1020111090333333,0.05938711185510262
IRRADIATION_CLEAN,0.1322503906666666,0.05938711185510262
IRRADIATION_CLEAN,0.165160775,0.05938711185510262
IRRADIATION_CLEAN,0.195051521,0.05938711185510262
IRRADIATION_CLEAN,0.2399335173333333,0.05938711185510262
IRRADIATION_CLEAN,0.2933428420689654,0.05938711185510262
IRRADIATION_CLEAN,0.3308074673333333,0.05938711185510262
IRRADIATION_CLEAN,0.3563217239999999,0.05938711185510262
IRRADIATION_CLEAN,0.3834108376666666,0.05938711185510262
IRRADIATION_CLEAN,0.4119583196551724,0.05938711185510262
IRRADIATION_CLEAN,0.4470176755172414,0.05938711185510262
IRRADIATION_CLEAN,0.4868788256666666,0.05938711185510262
IRRADIATION_CLEAN,0.5270469972413792,-0.15800419249272346
IRRADIATION_CLEAN,0.5855762653333334,-0.2413375258260568
IRRADIATION_CLEAN,0.6698914724137933,-0.3246708591593901
IRRADIATION_CLEAN,0.7684594155172412,-0.5246708591593902
IRRADIATION_CLEAN,0.8372840246666668,-0.5246708591593902
IRRADIATION_CLEAN,0.9929877596666667,-0.5246708591593902
AC/IRRA,0.0,-0.3804189669590481
AC/IRRA,84.69173424514166,-0.37823078315160824
AC/IRRA,367.0996543651951,-0.24779600054291262
AC/IRRA,1080.5574700303946,0.2522039994570874
AC/IRRA,1179.5019518323277,0.293870666123754
AC/IRRA,1236.775699353274,0.293870666123754
AC/IRRA,1289.3012113893353,0.293870666123754
AC/IRRA,1331.1508145449272,0.3373489269933192
AC/IRRA,1368.411629017661,0.3373489269933192
AC/IRRA,1398.715560041192,0.3373489269933192
AC/IRRA,1418.1692527657876,0.3373489269933192
AC/IRRA,1432.6475547856667,0.3373489269933192
AC/IRRA,1450.8954177861738,0.3373489269933192
AC/IRRA,1465.1435378645087,0.3373489269933192
AC/IRRA,1479.9829630443294,0.3790155936599858
AC/IRRA,1497.1820397836655,0.3790155936599858
AC/IRRA,1518.5060143714245,0.4623489269933192
AC/IRRA,1531.1500274268087,0.4623489269933192
AC/IRRA,1550.9412157334834,0.4623489269933192
AC/IRRA,1566.4216453638871,0.5040155936599858
AC/IRRA,1597.3646925075434,0.5440155936599859
AC/IRRA,1667.2700584176187,0.5440155936599859
AC/IRRA,3187.3457203707626,0.794015593659986
