feature,x,ale
AC_CLEAN,0.0,0.047494759384095676
AC_CLEAN,7.959999999999998,0.047494759384095676
AC_CLEAN,31.28,0.047494759384095676
AC_CLEAN,61.13076923076924,0.047494759384095676
AC_CLEAN,95.5,0.047494759384095676
AC_CLEAN,132.72666666666666,0.047494759384095676
AC_CLEAN,171.55714285714285,0.047494759384095676
AC_CLEAN,195.94000000000003,0.047494759384095676
AC_CLEAN,239.50666666666663,0.047494759384095676
AC_CLEAN,271.05589743589735,0.047494759384095676
AC_CLEAN,308.62,0.047494759384095676
AC_CLEAN,370.1,0.047494759384095676
AC_CLEAN,416.0979487179486,0.00401649851453046
AC_CLEAN,469.82,0.00401649851453046
AC_CLEAN,503.4733333333334,0.00401649851453046
AC_CLEAN,554.5933333333332,-0.03598350148546955
AC_CLEAN,595.58,-0.03598350148546955
AC_CLEAN,627.7564705882353,-0.07946176235503477
AC_CLEAN,665.9214285714286,-0.12112842902170143
AC_CLEAN,719.3399999999999,-0.16279509568836809
AC_CLEAN,798.1666666666665,-0.36279509568836804
AC_CLEAN,916.8285714285716,-0.4044617623550347
AC_CLEAN,1327.2666666666669,-0.4044617623550347
DC_CLEAN,0.0,-0.011113423517169615
DC_CLEAN,8.246666666666666,-0.011113423517169615
DC_CLEAN,32.379999999999995,-0.011113423517169615
DC_CLEAN,62.85999999999999,-0.011113423517169615
DC_CLEAN,98.3,-0.011113423517169615
DC_CLEAN,136.11333333333337,-0.011113423517169615
DC_CLEAN,175.04285714285714,-0.011113423517169615
DC_CLEAN,199.93333333333328,-0.011113423517169615
DC_CLEAN,244.24,-0.011113423517169615
DC_CLEAN,276.9866666666667,-0.011113423517169615
DC_CLEAN,314.26000000000005,-0.011113423517169615
DC_CLEAN,376.5857142857144,-0.011113423517169615
DC_CLEAN,425.25333333333333,-0.011113423517169615
DC_CLEAN,479.1133333333334,-0.011113423517169615
DC_CLEAN,513.5199999999999,-0.011113423517169615
DC_CLEAN,565.8733333333336,-0.011113423517169615
DC_CLEAN,607.82,-0.011113423517169615
DC_CLEAN,643.4517647058823,-0.011113423517169615
DC_CLEAN,680.2642857142857,-0.011113423517169615
DC_CLEAN,734.6533333333334,-0.011113423517169615
DC_CLEAN,815.7066666666667,0.14888657648283038
DC_CLEAN,937.4857142857144,0.14888657648283038
DC_CLEAN,1361.1266666666668,0.23221990981616372
DAILY_YIELD_CLEAN,0.0,-0.05562216290397983
DAILY_YIELD_CLEAN,12.666666666666664,-0.05562216290397983
DAILY_YIELD_CLEAN,80.53333333333335,-0.05562216290397983
DAILY_YIELD_CLEAN,192.06666666666663,-0.05562216290397983
DAILY_YIELD_CLEAN,417.0,-0.05562216290397983
DAILY_YIELD_CLEAN,679.2,-0.05562216290397983
DAILY_YIELD_CLEAN,1007.0,-0.05562216290397983
DAILY_YIELD_CLEAN,1099.0,-0.05562216290397983
DAILY_YIELD_CLEAN,1443.3846153846152,-0.05562216290397983
DAILY_YIELD_CLEAN,1633.0,-0.05562216290397983
DAILY_YIELD_CLEAN,1745.0,-0.05562216290397983
DAILY_YIELD_CLEAN,2100.0,-0.012143902034414615
DAILY_YIELD_CLEAN,2425.8571428571427,0.029522764632252042
DAILY_YIELD_CLEAN,2552.6666666666665,0.029522764632252042
DAILY_YIELD_CLEAN,2705.8666666666663,0.029522764632252042
DAILY_YIELD_CLEAN,2952.8,0.029522764632252042
DAILY_YIELD_CLEAN,3281.4,0.07118943129891869
DAILY_YIELD_CLEAN,3345.1333333333328,0.07118943129891869
DAILY_YIELD_CLEAN,3469.0,0.07118943129891869
DAILY_YIELD_CLEAN,3811.071428571429,0.07118943129891869
DAILY_YIELD_CLEAN,3962.0,0.07118943129891869
DAILY_YIELD_CLEAN,4207.799999999999,0.07118943129891869
DAILY_YIELD_CLEAN,4430.357142857142,0.07118943129891869
DAILY_YIELD_CLEAN,4465.000000000001,0.07118943129891869
DAILY_YIELD_CLEAN,4587.0,0.07118943129891869
DAILY_YIELD_CLEAN,4602.533333333334,0.07118943129891869
DAILY_YIELD_CLEAN,5531.933333333334,0.07118943129891869
DAILY_YIELD_CLEAN,5585.0,0.07118943129891869
DAILY_YIELD_CLEAN,5621.428571428571,0.07118943129891869
DAILY_YIELD_CLEAN,8040.666666666665,0.07118943129891869
DAILY_YIELD_CLEAN,8090.866666666666,0.07118943129891869
TOTAL_YIELD_CLEAN,1660142589.0,0.0
TOTAL_YIELD_CLEAN,1660145046.0,0.0
TOTAL_YIELD_CLEAN,1660146926.8,0.0
TOTAL_YIELD_CLEAN,1660147024.0,0.0
TOTAL_YIELD_CLEAN,1660150890.2,0.0
TOTAL_YIELD_CLEAN,1660155064.6666665,0.0
TOTAL_YIELD_CLEAN,1660155118.0,0.0
TOTAL_YIELD_CLEAN,1660157408.0000002,0.0
TOTAL_YIELD_CLEAN,1660160694.3636365,0.0
TOTAL_YIELD_CLEAN,1660160703.0,0.0
TOTAL_YIELD_CLEAN,1660162575.1428573,0.0
TOTAL_YIELD_CLEAN,1660164605.5333333,0.0
TOTAL_YIELD_CLEAN,1660164666.0,0.0
TOTAL_YIELD_CLEAN,1660166376.9999998,0.0
TOTAL_YIELD_CLEAN,1660169211.2000003,0.0
TOTAL_YIELD_CLEAN,1660169273.0,0.0
TOTAL_YIELD_CLEAN,1660170906.0,0.0
TOTAL_YIELD_CLEAN,1660172670.6666667,0.0
TOTAL_YIELD_CLEAN,1660172745.0,0.0
TOTAL_YIELD_CLEAN,1660174490.0,0.0
TOTAL_YIELD_CLEAN,1660175983.9333334,0.0
TOTAL_YIELD_CLEAN,1660176092.0,0.0
TOTAL_YIELD_CLEAN,1660177169.0,0.0
TOTAL_YIELD_CLEAN,1660178701.0666666,0.0
TOTAL_YIELD_CLEAN,1660178803.0,0.0
TOTAL_YIELD_CLEAN,1660181527.4666667,0.0
TOTAL_YIELD_CLEAN,1660184372.785714,0.0
TOTAL_YIELD_CLEAN,1660184426.0,0.0
TOTAL_YIELD_CLEAN,1660186112.1428576,0.0
TOTAL_YIELD_CLEAN,1660188853.0666666,0.0
TOTAL_YIELD_CLEAN,1660188893.0,0.0
AMBIENT_TEMPERATURE,22.19928706896552,-0.048203185087997105
AMBIENT_TEMPERATURE,22.6381885,-0.048203185087997105
AMBIENT_TEMPERATURE,22.937554866666662,-0.048203185087997105
AMBIENT_TEMPERATURE,23.10134286206896,-0.048203185087997105
AMBIENT_TEMPERATURE,23.228767833333336,-0.048203185087997105
AMBIENT_TEMPERATURE,23.547951689655168,-0.048203185087997105
AMBIENT_TEMPERATURE,23.772527966666665,-0.048203185087997105
AMBIENT_TEMPERATURE,23.96164786206897,-0.048203185087997105
AMBIENT_TEMPERATURE,24.02117934482759,-0.048203185087997105
AMBIENT_TEMPERATURE,24.0774854,-0.048203185087997105
AMBIENT_TEMPERATURE,24.1572967,-0.048203185087997105
AMBIENT_TEMPERATURE,24.222949862068965,-0.048203185087997105
AMBIENT_TEMPERATURE,24.276333733333328,-0.048203185087997105
AMBIENT_TEMPERATURE,24.406245896551727,-0.048203185087997105
AMBIENT_TEMPERATURE,24.494660517241375,-0.048203185087997105
AMBIENT_TEMPERATURE,24.5821158,-0.048203185087997105
AMBIENT_TEMPERATURE,24.652915366666672,-0.048203185087997105
AMBIENT_TEMPERATURE,24.78279923333333,-0.048203185087997105
AMBIENT_TEMPERATURE,24.99261046666667,-0.048203185087997105
AMBIENT_TEMPERATURE,25.3429769,-0.048203185087997105
AMBIENT_TEMPERATURE,25.58673096666667,-0.048203185087997105
AMBIENT_TEMPERATURE,25.86150303333333,-0.048203185087997105
AMBIENT_TEMPERATURE,26.059421833333335,-0.048203185087997105
AMBIENT_TEMPERATURE,26.27286776666667,-0.048203185087997105
AMBIENT_TEMPERATURE,26.51906023333333,-0.048203185087997105
AMBIENT_TEMPERATURE,26.803884000000004,-0.048203185087997105
AMBIENT_TEMPERATURE,27.18115962068965,-0.048203185087997105
AMBIENT_TEMPERATURE,27.547283766666677,-0.048203185087997105
AMBIENT_TEMPERATURE,27.759773862068965,-0.048203185087997105
AMBIENT_TEMPERATURE,28.152196400000005,-0.048203185087997105
AMBIENT_TEMPERATURE,28.49226686666667,-0.004724924218431889
AMBIENT_TEMPERATURE,28.844152000000005,0.07860840911490145
AMBIENT_TEMPERATURE,29.208245689655172,0.12027507578156811
AMBIENT_TEMPERATURE,29.731161000000004,0.16027507578156813
AMBIENT_TEMPERATURE,30.196788566666665,0.16027507578156813
AMBIENT_TEMPERATURE,30.63661986206896,0.16027507578156813
AMBIENT_TEMPERATURE,31.295486533333335,0.16027507578156813
AMBIENT_TEMPERATURE,31.910202517241387,0.16027507578156813
AMBIENT_TEMPERATURE,32.74632389655172,0.16027507578156813
AMBIENT_TEMPERATURE,33.56310123333334,0.16027507578156813
AMBIENT_TEMPERATURE,34.95383220689654,0.20194174244823482
MODULE_TEMPERATURE,20.316495866666667,0.017962192160943462
MODULE_TEMPERATURE,21.65067433333333,0.017962192160943462
MODULE_TEMPERATURE,21.921284133333334,0.017962192160943462
MODULE_TEMPERATURE,22.169777566666667,0.017962192160943462
MODULE_TEMPERATURE,22.36223953333333,0.017962192160943462
MODULE_TEMPERATURE,22.53590765517241,0.017962192160943462
MODULE_TEMPERATURE,22.757665999999997,0.017962192160943462
MODULE_TEMPERATURE,22.90254403333333,0.017962192160943462
MODULE_TEMPERATURE,23.02070903333334,0.017962192160943462
MODULE_TEMPERATURE,23.178692965517246,0.017962192160943462
MODULE_TEMPERATURE,23.33763493103448,0.017962192160943462
MODULE_TEMPERATURE,23.433153999999995,0.017962192160943462
MODULE_TEMPERATURE,23.5477671,0.017962192160943462
MODULE_TEMPERATURE,23.661917166666665,0.017962192160943462
MODULE_TEMPERATURE,23.76429046666667,0.017962192160943462
MODULE_TEMPERATURE,23.91842972413793,0.017962192160943462
MODULE_TEMPERATURE,24.19147475862069,0.017962192160943462
MODULE_TEMPERATURE,24.403434034482764,0.017962192160943462
MODULE_TEMPERATURE,24.732138133333336,0.017962192160943462
MODULE_TEMPERATURE,25.258221862068964,0.017962192160943462
MODULE_TEMPERATURE,25.604902100000004,0.017962192160943462
MODULE_TEMPERATURE,26.2780466,0.017962192160943462
MODULE_TEMPERATURE,27.089618517241377,0.017962192160943462
MODULE_TEMPERATURE,27.80587658620689,0.017962192160943462
MODULE_TEMPERATURE,28.749300275862076,0.017962192160943462
MODULE_TEMPERATURE,29.945265206896558,0.017962192160943462
MODULE_TEMPERATURE,31.292101066666664,0.017962192160943462
MODULE_TEMPERATURE,32.2735037,0.017962192160943462
MODULE_TEMPERATURE,33.42435616666667,0.017962192160943462
MODULE_TEMPERATURE,34.39281413333335,0.017962192160943462
MODULE_TEMPERATURE,35.406001482758626,0.017962192160943462
MODULE_TEMPERATURE,36.49297772413794,0.017962192160943462
MODULE_TEMPERATURE,37.839531366666655,-0.023704474505723203
MODULE_TEMPERATURE,38.98331386666667,-0.0637044745057232
MODULE_TEMPERATURE,40.46031016666667,-0.0637044745057232
MODULE_TEMPERATURE,42.23618817241379,-0.0637044745057232
MODULE_TEMPERATURE,43.67498875000001,-0.0637044745057232
MODULE_TEMPERATURE,46.4867574137931,-0.0637044745057232
MODULE_TEMPERATURE,48.934904137931035,-0.0637044745057232
MODULE_TEMPERATURE,52.531129866666674,-0.10537114117238985
MODULE_TEMPERATURE,59.603781,-0.10537114117238985
IRRADIATION_CLEAN,0.0,0.12006168091812572
IRRADIATION_CLEAN,0.0047783350833333,0.12006168091812572
IRRADIATION_CLEAN,0.0212704814827586,0.12006168091812572
IRRADIATION_CLEAN,0.0457077810666666,0.12006168091812572
IRRADIATION_CLEAN,0.0667724374666666,0.12006168091812572
IRRADIATION_CLEAN,0.1020111090333333,0.12006168091812572
IRRADIATION_CLEAN,0.1322503906666666,0.12006168091812572
IRRADIATION_CLEAN,0.165160775,0.12006168091812572
IRRADIATION_CLEAN,0.195051521,0.12006168091812572
IRRADIATION_CLEAN,0.2399335173333333,0.12006168091812572
IRRADIATION_CLEAN,0.2933428420689654,0.12006168091812572
IRRADIATION_CLEAN,0.3308074673333333,0.12006168091812572
IRRADIATION_CLEAN,0.3563217239999999,0.12006168091812572
IRRADIATION_CLEAN,0.3834108376666666,0.12006168091812572
IRRADIATION_CLEAN,0.4119583196551724,0.12006168091812572
IRRADIATION_CLEAN,0.4470176755172414,0.12006168091812572
IRRADIATION_CLEAN,0.4868788256666666,-0.2132716524152076
IRRADIATION_CLEAN,0.5270469972413792,-0.3437064350239032
IRRADIATION_CLEAN,0.5855762653333334,-0.3853731016905698
IRRADIATION_CLEAN,0.6698914724137933,-0.7603731016905698
IRRADIATION_CLEAN,0.7684594155172412,-0.9203731016905697
IRRADIATION_CLEAN,0.8372840246666668,-0.9203731016905697
IRRADIATION_CLEAN,0.9929877596666667,-0.9203731016905697
DC/IRRA,0.0,-0.036796739507457515
DC/IRRA,190.4042177307258,-0.036796739507457515
DC/IRRA,345.2041295143213,-0.036796739507457515
DC/IRRA,575.9628457903185,-0.036796739507457515
DC/IRRA,859.0135282418253,0.004869927159209149
DC/IRRA,1195.644622153032,0.04486992715920915
DC/IRRA,1305.252460892753,0.04486992715920915
DC/IRRA,1356.9711700888872,0.04486992715920915
DC/IRRA,1395.1880731810713,0.04486992715920915
DC/IRRA,1439.8166672039235,0.04486992715920915
DC/IRRA,1472.7742323332554,0.04486992715920915
DC/IRRA,1500.087884988003,0.04486992715920915
DC/IRRA,1518.061301002916,0.04486992715920915
DC/IRRA,1532.1369143923685,0.04486992715920915
DC/IRRA,1548.0658987946076,0.04486992715920915
DC/IRRA,1561.8365949739984,0.04486992715920915
DC/IRRA,1574.644295466076,0.04486992715920915
DC/IRRA,1589.4421749604296,0.04486992715920915
DC/IRRA,1605.9461648105025,0.04486992715920915
