feature,x,ale
TOTAL_YIELD_CLEAN,1215427388.0,0.0
TOTAL_YIELD_CLEAN,1215430981.4,0.0
TOTAL_YIELD_CLEAN,1215436464.8571427,0.0
TOTAL_YIELD_CLEAN,1215436559.0,0.0
TOTAL_YIELD_CLEAN,1215438328.0,0.0
TOTAL_YIELD_CLEAN,1215441202.4666667,0.0
TOTAL_YIELD_CLEAN,1215441255.0,0.0
TOTAL_YIELD_CLEAN,1215443523.5333333,0.0
TOTAL_YIELD_CLEAN,1215446795.4,0.0
TOTAL_YIELD_CLEAN,1215446803.0,0.0
TOTAL_YIELD_CLEAN,1215448527.0000002,0.0
TOTAL_YIELD_CLEAN,1215450646.8,0.0
TOTAL_YIELD_CLEAN,1215450705.0,0.0
TOTAL_YIELD_CLEAN,1215452358.266667,0.0
TOTAL_YIELD_CLEAN,1215455412.4666665,0.0
TOTAL_YIELD_CLEAN,1215455474.0,0.0
TOTAL_YIELD_CLEAN,1215457541.4666667,0.0
TOTAL_YIELD_CLEAN,1215462056.3333335,0.0
TOTAL_YIELD_CLEAN,1215462130.0,0.0
TOTAL_YIELD_CLEAN,1215465160.3571427,0.0
TOTAL_YIELD_CLEAN,1215469580.8,0.0
TOTAL_YIELD_CLEAN,1215469685.0,0.0
TOTAL_YIELD_CLEAN,1215472783.3333335,0.0
TOTAL_YIELD_CLEAN,1215475891.4666667,0.0
TOTAL_YIELD_CLEAN,1215475992.0,0.0
TOTAL_YIELD_CLEAN,1215478698.1999998,0.0
TOTAL_YIELD_CLEAN,1215481441.8666668,0.0
TOTAL_YIELD_CLEAN,1215481493.0,0.0
TOTAL_YIELD_CLEAN,1215483103.5333333,0.0
TOTAL_YIELD_CLEAN,1215485758.9333334,0.0
TOTAL_YIELD_CLEAN,1215485799.0,0.0
AMBIENT_TEMPERATURE,22.19928706896552,-0.07717655220256676
AMBIENT_TEMPERATURE,22.6381885,-0.07717655220256676
AMBIENT_TEMPERATURE,22.937554866666662,-0.07717655220256676
AMBIENT_TEMPERATURE,23.10134286206896,-0.07717655220256676
AMBIENT_TEMPERATURE,23.228767833333336,-0.07717655220256676
AMBIENT_TEMPERATURE,23.547951689655168,-0.07717655220256676
AMBIENT_TEMPERATURE,23.772527966666665,-0.07717655220256676
AMBIENT_TEMPERATURE,23.96164786206897,-0.07717655220256676
AMBIENT_TEMPERATURE,24.02117934482759,-0.07717655220256676
AMBIENT_TEMPERATURE,24.0774854,-0.07717655220256676
