DATE_TIME,IRRADIATION_CLEAN,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,DAILY_YIELD_CLEAN,DC_CLEAN,AC_CLEAN
2020-05-29 06:15:00,0.0409023354166666,20.838399333333328,20.166653916666665,2.333333333,530.6666667,51.38333333
2020-05-29 06:30:00,0.0663231575714285,21.0031935,20.9889395,19.0,990.5714286,96.21428571
2020-05-29 06:45:00,0.0998780443333333,21.185152066666664,21.922501733333327,49.25,1559.125,152.35
2020-05-29 07:00:00,0.1301255426666666,21.43288993333333,24.118766333333333,94.0,1993.0,195.3857143
2020-05-29 07:15:00,0.1339008513333333,21.80819506666667,26.070054,142.875,2012.125,197.25
2020-05-29 07:30:00,0.1528612619999999,22.1382732,26.9603476,194.5714286,2255.571429,221.1571429
2020-05-29 07:45:00,0.188819984,22.34573353333333,28.182126799999995,251.0,2707.0,265.5
2020-05-29 08:00:00,0.2336446046666666,22.677024466666666,29.930456466666666,325.5,3333.125,327.4875
2020-05-29 08:15:00,0.299662534,23.168194600000003,32.699511466666664,420.0,4299.428571,422.2285714
2020-05-29 08:30:00,0.359172322,23.66407273333333,35.258107466666665,532.375,5031.25,493.4125
2020-05-29 08:45:00,0.3933412785714285,24.082292928571427,37.545538642857146,661.8571429,5527.285714,541.7285714
2020-05-29 09:00:00,0.4835685933333334,24.37939666666667,40.127750600000006,807.5,6972.625,682.7125
2020-05-29 09:15:00,0.6839935373333333,25.400056866666667,47.31288253333333,1016.428571,8980.857143,878.5285714
2020-05-29 09:30:00,0.4851745126666666,25.6231832,47.156502466666666,1202.875,6364.125,623.4625
2020-05-29 09:45:00,0.6188715400000001,26.1870668,47.0743288,1377.571429,8649.142857,846.1428571
2020-05-29 10:00:00,0.6259291153333334,26.661143,47.86209886666667,1569.125,9024.375,882.0625
2020-05-29 10:15:00,0.922471946,27.280598866666665,56.17617786666667,1841.571429,11580.71429,1129.985714
2020-05-29 10:30:00,0.9426408173333332,27.962141933333328,59.34772946666667,2138.5,11982.125,1168.9375
2020-05-29 10:45:00,0.880648258,28.6902568,57.816648333333326,2415.285714,11439.14286,1116.714286
2020-05-29 11:00:00,0.89846418,28.989419142857145,58.54648692857143,2704.5,12161.875,1185.7875
2020-05-29 11:15:00,0.844823108,29.171191466666667,57.72865393333333,3002.142857,10804.71429,1054.314286
2020-05-29 11:30:00,0.7256673206666666,29.170436533333337,54.0487796,3225.875,8530.875,834.0125
2020-05-29 11:45:00,1.0518955426666667,29.452115866666663,57.48017959999999,3463.285714,11419.42857,1114.214286
2020-05-29 12:00:00,0.875959719333333,30.0820658,61.4289776,3756.875,11890.5,1160.6
2020-05-29 12:15:00,0.7119324986666667,29.980607066666668,58.23431193333333,4024.428571,10309.71429,1007.571429
2020-05-29 12:30:00,0.907262212,30.22876786666666,58.4341208,4278.571429,12103.71429,1180.885714
2020-05-29 12:45:00,0.964028712,30.414278266666667,62.09320066666666,4592.875,12416.125,1210.5625
2020-05-29 13:00:00,0.9750077606666668,31.0336488,63.14266973333333,4898.428571,12629.85714,1231.414286
2020-05-29 13:15:00,0.906359092,31.226418066666668,63.19209206666668,5200.25,11397.125,1112.275
2020-05-29 13:30:00,0.870920262,31.451491266666668,58.442191666666666,5470.142857,10875.0,1062.157143
2020-05-29 13:45:00,0.631655037142857,31.4721985,58.874195642857146,5734.5,9155.375,894.8125
2020-05-29 14:00:00,0.4715989833333333,31.29462073333333,50.15845953333333,5912.571429,6947.714286,680.3571429
2020-05-29 14:15:00,0.7254104080000001,31.446600466666663,51.540208,6110.75,9625.625,940.9875
2020-05-29 14:30:00,0.611296238,31.9529074,53.654715866666656,6333.428571,8173.714286,799.9285714
2020-05-29 14:45:00,0.6525659726666667,32.07957366666666,53.019840733333325,6551.5,8720.875,853.25
2020-05-29 15:00:00,0.5593601680000001,32.37420473333333,52.76566173333333,6752.714286,7507.142857,735.0
2020-05-29 15:15:00,0.5192661353333333,32.275811866666665,51.221810066666656,6944.75,7495.125,733.8125
2020-05-29 15:30:00,0.5249432360000001,32.34201053333333,48.925150733333325,7117.857143,6753.857143,661.4857143
2020-05-29 15:45:00,0.5348639064285715,32.46573564285715,48.318494571428566,7294.125,7494.5,733.75
2020-05-29 16:00:00,0.484228046,32.45574533333333,47.4088624,7467.0,6325.714286,619.7428571
2020-05-29 16:15:00,0.457150144,31.814784666666668,46.41744406666666,7624.5,6560.0,642.6
2020-05-29 16:30:00,0.3026864813333333,31.6578208,43.54560113333334,7754.857143,4043.857143,397.3142857
2020-05-29 16:45:00,0.25664592,30.836218333333328,39.6094684,7852.625,3696.75,363.325
