DATE_TIME,IRRADIATION_CLEAN,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,DAILY_YIELD_CLEAN,DC_CLEAN,AC_CLEAN
2020-06-04 00:00:00,0.0,23.232509466666663,21.74905586666667,0.0,0.0,0.0
2020-06-04 00:15:00,0.0,23.2305298,22.0874878,0.0,0.0,0.0
2020-06-04 00:30:00,0.0,23.239691066666666,22.0754842,0.0,0.0,0.0
2020-06-04 00:45:00,0.0,23.223148533333337,21.49751793333333,0.0,0.0,0.0
2020-06-04 01:00:00,0.0,23.04567046666667,20.8985536,0.0,0.0,0.0
2020-06-04 01:15:00,0.0,22.96156013333333,20.781929533333333,0.0,0.0,0.0
2020-06-04 01:30:00,0.0,22.874760071428568,20.64805378571429,0.0,0.0,0.0
2020-06-04 01:45:00,0.0,22.878147466666665,21.0011492,0.0,0.0,0.0
2020-06-04 02:00:00,0.0,22.99037886666667,21.9415954,0.0,0.0,0.0
2020-06-04 02:15:00,0.0,22.9795756,21.582159600000004,0.0,0.0,0.0
2020-06-04 02:30:00,0.0,23.002805466666665,21.08051346666667,0.0,0.0,0.0
2020-06-04 02:45:00,0.0,22.77749013333333,20.272725466666664,0.0,0.0,0.0
2020-06-04 03:00:00,0.0,22.51006266666667,19.9091552,0.0,0.0,0.0
2020-06-04 03:15:00,0.0,22.36554566666667,19.8938822,0.0,0.0,0.0
2020-06-04 03:30:00,0.0,22.11158453333333,19.4302042,0.0,0.0,0.0
2020-06-04 03:45:00,0.0,21.8316998,19.176412,0.0,0.0,0.0
2020-06-04 04:00:00,0.0,21.814058571428568,19.201707928571427,0.0,0.0,0.0
2020-06-04 04:15:00,0.0,21.781632533333337,19.239917066666667,0.0,0.0,0.0
2020-06-04 04:30:00,0.0,21.7417174,19.2718446,0.0,0.0,0.0
2020-06-04 04:45:00,0.0,21.9011658,19.596323666666663,0.0,0.0,0.0
2020-06-04 05:00:00,0.0,22.10740133333333,19.78210866666667,0.0,0.0,0.0
2020-06-04 05:15:00,0.0,22.293249466666666,20.07742533333333,0.0,0.0,0.0
2020-06-04 05:30:00,0.0,22.30016693333333,20.21210933333333,0.0,0.0,0.0
2020-06-04 05:45:00,0.0,22.331740266666667,20.44576413333333,0.0,0.0,0.0
2020-06-04 06:00:00,0.00815802132,22.37077833333333,20.5307474,0.625,77.875,7.5125
2020-06-04 06:15:00,0.027412691,22.37073828571429,20.5436425,6.428571429,397.4285714,38.42857143
2020-06-04 06:30:00,0.0525060624,22.413663666666665,20.99587586666667,20.375,776.875,75.35
2020-06-04 06:45:00,0.0880664663333333,22.569683933333334,21.829941666666667,44.85714286,1298.428571,126.4857143
2020-06-04 07:00:00,0.1541802237333333,22.91924653333333,22.999210466666668,85.75,2042.75,200.275
2020-06-04 07:15:00,0.201037406,23.307012799999995,25.084910200000003,144.5714286,2745.714286,269.4
2020-06-04 07:30:00,0.2021267246666666,23.6712912,28.608892933333333,216.0,2711.625,266.1875
2020-06-04 07:45:00,0.2576330546666666,24.115726666666664,29.42869673333333,280.4285714,3756.142857,368.4142857
2020-06-04 08:00:00,0.3536178413333332,24.827956066666665,34.91220333333333,401.25,5019.0,492.3875
2020-06-04 08:15:00,0.3698281293333333,25.16537493333333,36.236173666666666,527.7142857,6021.857143,590.1
2020-06-04 08:30:00,0.50896689,25.49385071428572,40.286078142857136,698.125,7294.625,714.2125
2020-06-04 08:45:00,0.339791978,25.7016844,38.59687113333333,836.4285714,5141.285714,503.9
2020-06-04 09:00:00,0.5240877666666666,26.23224886666667,41.591343,982.1428571,7539.428571,738.0285714
2020-06-04 09:15:00,0.4329602066666666,26.67907113333333,42.56844686666666,1153.375,7198.5,704.5625
2020-06-04 09:30:00,0.4031702393333333,26.958341533333336,42.141090666666656,1328.428571,6877.142857,673.2857143
2020-06-04 09:45:00,0.5299622466666666,27.355015066666667,42.377244466666674,1490.125,6114.125,598.725
2020-06-04 10:00:00,0.6935108126666668,27.51010546666667,45.047931266666666,1689.285714,10103.57143,986.7285714
2020-06-04 10:15:00,0.5722798133333333,27.60956433333333,43.5676756,1886.75,7895.0,771.9
2020-06-04 10:30:00,0.740527077142857,27.75967185714285,46.865433142857135,2110.0,9912.0,967.7571429
2020-06-04 10:45:00,0.9900746606666666,28.609558066666665,53.49905786666666,2400.75,11698.625,1141.3
2020-06-04 11:00:00,0.7482029,28.900441466666667,52.5498042,2655.857143,10480.85714,1023.528571
2020-06-04 11:15:00,0.7289688126666665,29.128914533333333,53.990102,2919.75,9092.75,888.775
2020-06-04 11:30:00,0.6855142546666666,28.9166118,49.0042542,3149.571429,10139.57143,990.6428571
2020-06-04 11:45:00,0.819862228,28.901027466666665,50.7513082,3407.625,10743.75,1049.2875
2020-06-04 12:00:00,0.8495404559999999,29.428778066666663,54.02926233333333,3690.0,11078.0,1081.414286
2020-06-04 12:15:00,0.873090314,29.520699200000003,53.681734000000006,3960.125,11624.625,1134.0625
2020-06-04 12:30:00,0.7917845233333333,29.7818786,52.660978,4215.428571,8003.0,782.8
2020-06-04 12:45:00,0.5456316214285714,29.397380285714288,47.38953071428571,4405.125,8451.25,825.7375
2020-06-04 13:00:00,0.9989916353333332,30.0188802,53.659336200000006,4692.714286,14049.28571,1369.771429
2020-06-04 13:15:00,1.0396661320000002,30.470314466666665,57.810960066666674,4988.142857,12934.71429,1261.514286
2020-06-04 13:30:00,0.5834999766666668,29.7998332,51.68366739999999,5245.625,8032.125,786.1125
2020-06-04 13:45:00,0.8152746660000002,29.653444333333336,49.9063132,5481.142857,11153.85714,1088.857143
2020-06-04 14:00:00,0.638300066,29.892468333333333,49.5533302,5719.125,7030.875,687.9875
2020-06-04 14:15:00,0.5060438120000001,29.012854,42.45200799999999,5873.285714,6960.142857,681.2
2020-06-04 14:30:00,0.4784254099999999,29.053249066666663,43.63637693333334,6064.5,7730.25,756.6125
2020-06-04 14:45:00,0.6831317153333333,29.025638800000003,45.191560933333335,6269.142857,10267.42857,1002.785714
2020-06-04 15:00:00,0.828218792857143,29.31660471428572,50.0400065,6552.375,11690.875,1140.3125
2020-06-04 15:15:00,0.5762455473333332,28.8240906,47.455545866666654,6799.142857,8238.142857,806.0428571
2020-06-04 15:30:00,0.6145960239999999,28.671067200000003,44.87971400000001,7003.625,8616.625,842.975
2020-06-04 15:45:00,0.6258264913333333,28.89003293333333,46.50682566666666,7197.714286,6974.571429,682.9714286
2020-06-04 16:00:00,0.5470587466666667,28.524460866666665,44.30379226666666,7377.625,7754.5,759.125
2020-06-04 16:15:00,0.4802661793333333,28.310963866666665,41.930027,7553.571429,6614.285714,647.9
2020-06-04 16:30:00,0.423149908,28.2263,39.781593666666666,7705.5,5757.25,564.2
2020-06-04 16:45:00,0.2771371,27.911383066666662,36.725531333333336,7827.0,3678.714286,360.8571429
2020-06-04 17:00:00,0.2966284521428571,27.408913857142856,33.94200785714286,7915.0,3870.5,380.35
2020-06-04 17:15:00,0.286518426,27.39092606666667,34.17826959999999,8011.0,3663.714286,360.1
2020-06-04 17:30:00,0.2333632346666666,27.4676554,33.31872753333333,8087.571429,2907.142857,285.4714286
2020-06-04 17:45:00,0.1478736336,27.015501000000004,30.925701933333333,8145.75,1853.625,181.4625
2020-06-04 18:00:00,0.0703570209333333,26.4737508,28.1798118,8178.428571,852.1428571,82.7
2020-06-04 18:15:00,0.0225988850666666,25.879600133333334,25.6452434,8191.625,300.75,29.0625
2020-06-04 18:30:00,0.0048826057146666,25.49142246666667,23.901588933333336,8195.714286,48.28571429,4.657142857
2020-06-04 18:45:00,0.0,25.1925436,22.83024093333333,8195.714286,0.0,0.0
2020-06-04 19:00:00,0.0,24.911574333333327,22.163502866666665,8195.714286,0.0,0.0
2020-06-04 19:15:00,0.0,24.712389285714284,21.731079,8195.714286,0.0,0.0
2020-06-04 19:30:00,0.0,24.54659833333333,21.6505168,8195.714286,0.0,0.0
2020-06-04 19:45:00,0.0,24.379534866666667,21.8173706,8195.714286,0.0,0.0
